URL,Ingredients,Instructions
https://myfoodstory.com/greens-persimmon-ricotta-salad-with-orange-dressing-recipe/,"[' 3 cups   packed Greens  (Spinach, Arugula etc. )', ' 2   Persimmons sliced', ' 1 cup   Strawberries halved', '   A few Pecans or Walnuts', '   A handful Pumpkin Seeds', ' ½ cup   Ricotta', ' 2 to 3 tablespoons   Bitter Orange Salad Dressing', ' ¼ cup   Olive Oil', ' 1 ½ tablespoons   Bitter Orange Marmalade See Note 1', ' 2 tablespoons   Vinegar', ' 1 teaspoon   Dijon Mustard', '   Salt to taste']","['To make the salad dressing, place everything in a food processor or blender and blend till combined. The dressing will emulsify and become thicker.', 'Toss everything in two to three tablespoons of the salad dressing.', 'Reserve the extra dressing in an airtight container and refrigerate for up to a week.']"
https://myfoodstory.com/bhuna-masala-or-everyday-indian-curry-paste-recipe/,"[' 3 tablespoons   Oil\u2060', ' 1 tablespoon   Ghee optional\u2060', ' 1 tablespoon   Jeera or Cumin Seeds\u2060', ' 750 grams   Red Onions\u2060 peeled and cut into four parts', ' 50 grams   Garlic\u2060 peeled cloves', ' 50 grams   Ginger\u2060 peeled and roughly chopped', ' 4-5   Green Chillies or Serrano Peppers adjust to taste', ' 1 kg   Tomatoes\u2060 cut into four parts', ' 1 tablespoon   Chilli Powder\u2060', ' ½ teaspoon   Turmeric Powder\u2060', ' 2 tablespoons   Coriander Powder\u2060', ' 1 teaspoon   Cumin Powder\u2060', ' 1 teaspoon   Garam Masala\u2060', ' 1 teaspoon   Salt\u2060']","['To prep the veggies, add onions, ginger, garlic and green chillies to a food processor or mixer grinder, and chop till it resembles a coarse chop. Remove this mixture in a bowl, and add tomatoes and grind them to puree.', 'In a large pan or kadhai, heat oil and ghee and add cumin seeds. Once the seeds start spluttering add onions mixture.', 'Cook stirring occasionally for 15-20 minutes till the onion mixture turns brownish in colour and oil separates from the sides (as shown in the video above).', 'Add tomato puree, salt and all the remaining spices and cook on high heat while stirring continuously for two minutes. Reduce the flame and cook for another 15-20 minutes with the lid on, till the mixture reduces a little, and you can see oil start to appear on top.', 'Use this as a base for curries and stir fries. To store for later, cool completely before transferring into ziplock bags or freezer friendly food safe storage containers.', 'Bhuna Masala stays in the fridge for up to 5 days or in the freezer for up to three months.']"
https://myfoodstory.com/chilli-lime-sweet-potato-wedges-recipe/,"[' 2   Sweet Potatoes medium sized', ' 2 tablespoons   Potato Starch', ' 1 tablespoon   Smoked Paprika', ' 1    Lime Zest', ' 1   Lime Juice', ' 1 teaspoon   Salt  + extra for sprinkling later', ' 4 tablespoons   Olive Oil']","['Pre-heat the oven to 220 C/430 F. Place a baking rack on a baking sheet and set aside.', 'Snip off the ends of each sweet potato (leaving the skin on), and then cut them into half lengthwise. Cut each half into two more parts lengthwise, and then further into two more till you have eight long wedges. Cut each long wedge in the middle to make 16 wedges from each sweet potato. (Scroll up to see step by step pictures to cut sweet potato into wedges).', 'Toss the sweet potatoes well in potato starch till the wedges are coated evenly. Then sprinkle paprika, lime zest, lime juice, salt and olive oil over the wedges and use your hands to toss the wedges in the seasoning.', 'Arrange them on the baking rack and bake for 35 minutes. Turn on the broiler (or the top element of the oven) for the last five minutes to get them extra crispy. Sprinkle them with some flaky sea salt and serve immediately.']"
https://myfoodstory.com/strawberry-mousse/,"[' 330 Grams   Strawberry cut into chunks', ' 3 Tablespoons   Sugar', ' 1 Tablespoon   Water', ' 1 Teaspoon   Lemon Juice', ' ⅔ Cup   Whipping Cream I used non-dairy whipping cream', ' 4-5 Tablespoons   Starwberry Compote']","['Add strawberry, sugar and water to a pan. Cook over medium heat for 6-7 minutes or until the sugar dissolves and the strawberries have softened.', 'Add lemon juice and mix. Turn off the heat and allow to cool. Set Aside.']"
https://myfoodstory.com/sabudana-vada-stuffed/,"[' 1 cup   Sabudana or Tapioca Pearls', ' 1 cup   Water to soak Sabudana', ' 4   boiled Potatoes', ' 3   Green Chillies finely chopped', ' 1  teaspoon   Jeera Cumin seeds', ' 1 cup   roasted Peanuts skin removed and crushed', ' 8-10   Curry leaves finely chopped', ' 2 tablespoon   chopped Coriander', ' 1 teaspoon   Jeera Powder ground Cumin', ' ½ teaspoon   Sugar', ' ½ teaspoon   Chilli Powder or Paprika', '   Juice of 1 lime', ' 1 ¼ teaspoon   Salt', ' 2 cups   Oil for frying Ghee/ Canola/ Rice Bran/ Sunflower', ' 150 grams   Paneer or Cottage Cheese, drained', ' ½ teaspoon   Jeera Powder ground Cumin', ' ½ teaspoon   Chilli Powder or Paprika', ' 1 tablespoon   chopped Coriander', ' ¼ teaspoon   Salt']","['Wash the sabudana with water in a sieve. Soak the washed sabudana in 1 cup water for 6-8 hours. To check if the sabudana is soaked, press one pearl in between your fingers and it should mash easily.', 'To make the sabudana mixture, mash potatoes and add green chillies, peanuts, curry leaves, coriander, jeera powder, sugar, chilli powder, lime juice, salt and soaked sabudana. Mix this well.', 'Next make the filling by adding paneer, jeera powder, chilli powder, coriander and salt to another bowl. Mash and mix it well with your hands. Form the paneer mixture into small lime sized balls.', 'To make the sabudana vada bombs, wet your palms with water. Take a golf ball sized sabudana mixture on your palm and flatten it. Place a ball of paneer mixture in the center and press the sabudana mixture around the sides so that it covers the ball on all sides. Take a small piece of sabudana mixture and place it on top to cover the paneer on all sides and form the sabudana vada. Repeat this till all the sabudana vadas are formed.', 'Fry in medium hot oil till the vadas are golden brown on all sides. Serve immediately.']"
https://myfoodstory.com/caramelized-onion-rosemary-chicken-thighs-recipe/,"[' 500 grams   Chicken Bone-In Skin-On Thighs', ' 1 teaspoon   Chili Powder or Paprika Powder', ' 1 tablespoon   Ginger Garlic Paste', ' 1 tablespoon   Lemon Juice', ' 1 tablespoon   Oil', ' 1 tablespoon   Butter', ' 4   Onions large , sliced', ' 1 tablespoon   Honey', ' 1 - 2   Sprigs Rosemary finely chopped', '   Salt to taste']","['Mix together chili powder (or paprika), ginger garlic paste and lemon juice in a bowl. Rub this mixture all over the chicken thighs and set aside for 10 minutes while you get the rest of your ingredients ready.', 'Heat oil and butter in a cast iron pan and add the chicken thighs to it. Brown on high heat for 2 minutes on either side. Reduce the flame and add onions, rosemary and salt. Mix well and cover and cook for 25 minutes till the thighs are cooked through.', 'Mix together 2 tablespoons water with honey and add it to the pan. The honey mixture will start sizzling. Mix well so that it coats the chicken and switch off the flame after a minute or two.', 'Serve caramelized onion rosemary chicken thighs with a side of steamed rice or bread.']"
https://myfoodstory.com/low-carb-asian-cauliflower-rice-recipe/,"[' 3 cups   Cauliflower florets', ' 1 tablespoon   Vegetable Oil', ' 1 teaspoon   Garlic minced', ' 1 tablespoon   Celery finely chopped', ' ½ cup   Carrots diced', ' ½ cup   Bell Peppers diced', ' ½ cup   Zucchini diced', ' 2 tablespoons   Oyster Sauce', ' 1 tablespoon   Soy Sauce', ' 1 tablespoon   Toasted Sesame Oil', '   Salt to taste', '   Chopped Green Onions and Sesame Seeds for topping']","['Add cauliflower florets to a food processor or chopper and pulse till the cauliflower resembles small bits (like rice). Make sure not to go all the way or it can turn mushy. See picture in the post for reference.', 'Heat oil in a pan and stir fry garlic and celery. Once the garlic is fragrant, add the carrots, bell peppers and zucchini. Stir fry on high heat for 2-3 minutes and add the oyster sauce, soy sauce and toasted sesame oil.', 'Mix well and add the riced cauliflower and salt (if required). Stir fry on high for 2-3 minutes till the cauliflower softens up slightly but is not mushy.', 'Serve this low carb Asian cauliflower rice immediately, topped with green onions and sesame seeds.']"
https://myfoodstory.com/6-homemade-greek-yogurt-flavors-recipe/,"[' 1 cup   Greek Yogurt plain and unsweetened', ' 1 teaspoon   Honey', ' ½ teaspoon   Pure Vanilla Extract or 1 Vanilla Bean, scraped']","['Mix together Greek yogurt, honey and pure vanilla extract. Refrigerate for up to 5 days.']"
https://myfoodstory.com/saag-chicken/,"["" 500 Grams   Chicken skinless, bone-in, cut into 2 inch pieces, commonly known as 'curry cut' in India"", ' ½ Teaspoon   Chilli Powder or paprika', ' 1 Teaspoon   Kasuri Methi', ' ½ Teaspoon   Salt', ' ¼ Cup   Mustard Oil divided', ' 1 Tablespoon   chopped Ginger', ' 1 bunch    Spinach approx 130 grams', ' ¼ Cup   Coriander Leaves', ' 2   Green Chillies', ' 1 Teaspoon   Jeera', ' 2   Cloves', ' 2   Green Cardamom', ' 1   Black Cardamon', ' 1 inch   Cinnamon Stick', ' 1   Bayleaf', ' ¾ cup   finely chopped Onion', ' 1 Tablespoon   Ginger Garlic Paste', ' 1 ½ Tablespoon   Coriander Powder', ' ¾ Teaspoon   Salt', ' 1 cup   finely chopped Tomatoes', ' ¼ Cup   whisked Curd or Greek Yogurt', ' ½ - ¾ Cup   Water', ' ½ Teaspoon   Garam Masala', ' 1 Teaspoon   roasted Kasuri Methi optional', ' 2  Tablespoons   Fresh Cream optional']",['Combine all the marinade ingredients in a bowl and set aside for at least thirty minutes. It can also be refrigerated overnight.']
https://myfoodstory.com/savoury-mug-recipes/,"[' ¾ Cup   Rice', ' 2 Tablespoon   Pizza Sauce', ' 1 Tablespoon   Cream', ' 1 Teaspoon   Melted Butter', ' 1 Teaspoon   Mexican Seasoning', ' ½ Teaspoon   Chilli Flakes', ' ¼ Cup   Diced Veggies I used chopped green capsicum, golden corn and green olives.', ' 2 Tablespoons   Shredded Mozzarella Cheese', ' ½ Teaspoon   Salt', ' ½ Teaspoon   Olive Oil', '   Jalapeño Slices optional']","['Add melted butter, cream, one tablespoon of pizza sauce, mexican seasoning, chilli flakes, half of the diced veggies to a bowl and mix.', 'Add rice and salt to the bowl and mix to combine.', 'Layer the mixed rice, remaining veggies, pizza sauce and mozzarella cheese in a microwave safe mug. Top with jalapeno slices and mozzarella cheese.', 'Microwave for 90 seconds on high or until the cheese melts. Serve hot immediately.']"
https://myfoodstory.com/burnt-garlic-mushroom-fried-rice-recipe/,"[' 2 tablespoons   Oil', ' 10   Garlic Cloves thinly sliced', ' ½ tablespoon   finely chopped Ginger', ' ¼ cup   finely chopped Onions', ' ¼ cup   finely chopped Celery', ' 4 stalks   Green Onions finely chopped (white and green part divided)', ' 1-2   Green Chillies', ' 4 cups   sliced Button Mushrooms (approx 400 grams)', ' 5-6   Shiitake Mushrooms sliced', ' 2 ½ cups   cooked white rice short grained/ day old', ' 1 ½ tablespoons   light Soy Sauce', ' 1 teaspoon   Rice Vinegar', ' 1 teaspoon   White Pepper', ' ½ teaspoon   Salt', ' 1 teaspoon   toasted Sesame Oil']","['Heat oil in a large wok and add the sliced garlic. Fry on a medium high heat till golden brown. Take out half the garlic and reserve for later.', 'Add ginger, onions, celery, green chillies and the white part of spring onions and stir fry on high heat for a minute or so.', 'Add both the mushrooms and stir fry for 2-3 minutes till the mushrooms caramelize', ""Add rice, soy sauce, rice vinegar, pepper, salt and toasted sesame oil and stir fry for 2-3 minutes till everything is mixed well. Don't worry if the rice sticks a little to the bottom. Just scrape it off - those crunchy bits are yum! Sprinkle with the green part of spring onions and the reserved garlic chips and serve hot.""]"
https://myfoodstory.com/eggless-vanilla-cake-recipe/,"[' 1 ½ cups  (187.5 g) All Purpose Flour (Maida)', ' 1 teaspoon   Baking Powder', ' ½ teaspoon   Baking Soda', ' 1 cup  (200 g) Greek Yogurt (Hung Curd) at room temperature', ' ¾ cup  (150 g) Sugar', ' ½ cup  (112 g) Oil', ' 1 teaspoon   Vanilla Extract']","['Preheat the oven to 180C. Grease and line a round 8 inch baking pan with oil and parchment paper.', 'Sieve all purpose flour, baking powder, baking soda into a bowl and keep aside.', 'In another mixing bowl, add sugar, curd, oil and vanilla essence. Beat on low speed with a hand/stand mixer until just combined. Make sure the oil has blended well. Scrape down sides of the bowl and increase the mixer speed gradually. Beat for 5-7 minutes or until sugar has almost dissolved.', ""Add the dry ingredients mix to this in three parts. Use a rubber spatula to fold and mix the batter evenly. Don't worry if the batter looks slightly lumpy but don't overmix."", 'Transfer the batter to the prepared baking pan. Bake at 180C for 30-40 minutes. It may take longer based on your oven capacity. Just bake it until it is firm to touch and a skewer/knife inserted into the baked cake comes out clean.', 'Remove from the oven and let cool before for 20-30 minutes demoulding.']"
https://myfoodstory.com/5-ingredient-white-and-dark-chocolate-rose-pistachio-bark-recipe/,"[' 1 cup   Dark Chocolate Chips', ' 50 grams   Chocolate White', ' ¼ cup   Pistachios chopped', ' ¼ cup   Almonds chopped (optional)', ' 2 tablespoons   Rose Petals dried']","['Start by roasting the pistachios and almonds in the oven for 7-8 minutes at 150 degrees till you get a nutty aroma.', 'Add dark chocolate chips to a microwave safe bowl and microwave for a minute on high. Stir with a spatula and if not completely melted, microwave in spurts of 20 seconds till the chocolate is smooth and melted. Do the same with white chocolate but since the quantity is less, start with 45 seconds.', 'Whisk each chocolate slightly with a spatula till shiny and smooth (separately, do not mix both).', 'Take a silicon baking mat or piece of parchment and spread out the dark chocolate in a thin layer. Drizzle with the white chocolate and sprinkle with pistachios, almonds and rose petals.', 'Leave the silicon mat on a cool surface for an hour till it sets completely. If the weathers a bit warm, you can also leave the chocolate in the freezer for five minutes to start the process. Cut into shards and enjoy!']"
https://myfoodstory.com/strawberry-poke-cake-recipe/,"[' 1 ½ cups  (300 g) Fine Granulated Sugar', ' 1 cup  (227 g) Butter  at room temperature', ' 4   Eggs', ' 1 teaspoon   Pure Vanilla Extract', ' 2 teaspoons   Baking Powder', ' 3 ¼ cups  (406.25 g) All-Purpose Flour Maida', ' 1 cup   Milk', ' 90  grams    Strawberry Flavoured Jello', ' 3 cups  (360 g) Whipped Cream', ' 1 cup   Fresh Strawberries sliced']","['Pre-heat oven to 350F/ 175C. Grease and line a 13X9"" baking pan with parchment paper. Leave extra paper hanging on the side so that it\'s easy to lift up the cake later.', 'In a bowl, patiently beat the butter and sugar together for 3-4 minutes till light and fluffy. If using a stand mixer, use the paddle attachment or else just use a hand mixer.', 'Add the eggs one at a time, beating well after every egg to make sure its combined well into the mixture. Also stir in the vanilla extract and baking powder.', 'Alternate between adding the flour and milk and mix until just combined. Alternating the dry and wet ingredients means that you add ⅓ of the flour first, mix and add half the milk; mix and then add ⅓ of the flour again, mix add the remaining milk and then the flour. This helps incorporate everything well and avoids over mixing.', 'Pour the mixture into the prepared baking tin and bake for approximate 45 minutes or till a toothpick inserted into the middle of the cake comes out clean. Once the cake is baked, let it cool for 15 minutes.', 'In the meanwhile, prepare the jello according to package instructions.', 'Once the cake is cooled, poke the cake with the back of wooden spoon or thick skewer and make holes in the cake at every inch. Pour the jello into the holes and refrigerate the cake for 3-4 hours.', 'An hour before serving, spread whipped cream over the cake and decorate with strawberries slices.\xa0Refrigerate again for an hour or till ready to serve. This cake keeps well in the refrigerator for 2-3 days.']"
https://myfoodstory.com/homemade-mango-cheesecake-ice-cream-recipe/,"[' 150 grams  (0.66 cups) Heavy Cream', ' 1 ½ cups  (382.5 g) Mango Puree', ' 250 grams  (1 cups) Cream Cheese at room temperature', ' ¼ cup  (50 g) Caster Sugar', ' 1 teaspoon   Vanilla Extract']","['In the bowl of a stand mixer or with a hand mixer, whip the heavy cream till soft peaks form.', ""Add the mango puree, cream cheese (I've used both Philadelphia Cream Cheese as well as Britannia and they work), caster sugar and vanilla extract and whip again till everything is combined and the mixture is light and fluffy."", 'Pour into a freezer friendly container and freeze overnight.', 'Let the mango cheesecake ice cream sit at room temperature for 5-10 minutes before scooping and serving.']"
https://myfoodstory.com/air-fryer-baked-pasta/,"[' ½ Tablespoon   Butter melted', ' 1 Tablespoon   Oil', ' 2 Teaspoons   Chilli Flakes', ' 1 Teaspoon   Oregano Seasoning', ' 6 Cloves   Garlic finely chopped', ' 1   Capsicum cut into 2 inch sticks', ' 150 Gram   Mushroom quartered', ' 150 Grams   Raw Fusilli Pasta', ' 300 Grams   Red Pasta Sauce', ' 250 Grams   Water', ' ½ Cup   Grated Mozzarella Cheese', ' 2 Tablespoons   Chopped Basil Leaves', ' 1 Teaspoon   Salt', ' 1 Teaspoon   Black Pepper freshly ground', ' 1 Teaspoon   Sugar']","[""Add butter, oil, chilli flakes, oregano seasoning, garlic, capsicum, mushroom, raw pasta, red pasta sauce, salt, pepper and sugar to a 7-inch round pan and mix. Ensure the pan is Air Fryer friendly, I've used a glass pan."", 'Add water and mix lightly. Ensure the pasta is submerged under the water.', 'Wrap the pan with aluminium foil, and cover the base as well so it is more secure. Covering only the rim with foil might cause it to come off in the air fryer.', 'Bake at 180C for 45 minutes. Uncover the foil, and mix well. If the pasta feels dry, add 2-3 tablespoons of water and mix. Sprinkle cheese and chopped basil on top and bake at 200C for 3-4 minutes or until the cheese melts. Serve immediately!', 'If you want to store it for later, cover it with cling film and refrigerate. Bring it back to room temperature and melt the cheese right before serving.']"
https://myfoodstory.com/easy-chicken-burrito-meal-prep-bowls-gluten-free/,"[' 5   Chicken Thighs skinless, boneless', ' ¼ cup   Taco Seasoning', ' 1 teaspoon   Salt', ' 1 tablespoon   Oil', ' 2 cups   Tomatoes finely diced', ' 1 cup   Onion finely diced', ' 2   Jalapenos finely diced, seeds removed', ' ½ cup   Cilantro  chopped (or coriander)', ' ¼ teaspoon   Salt', '   Juice of 1 Lime', ' 1 teaspoon   Oil', ' 2 cups   Corn Kernels Fresh or Frozen', '   Salt and Pepper to taste', ' 3 cups   Cooked Rice White or Brown', ' 2 cups   Cooked Beans Black Beans or Kidney Beans', ' ¾ cup   Sour Cream', ' 2   Cucumbers sliced', ' 1   Lime cut into four wedges']","['Start by marinating the chicken: In a ziplock bag, add all the ingredients mentioned under chicken, squash together, seal and set aside for 15-20 minutes while you prepare the remaining ingredients.', ""Next prepare the pico de gallo by mixing all the ingredients mentioned under 'pico de gallo'. Refrigerate while you prepare everything else."", 'Heat a teaspoon of oil in a pan and add the fresh or frozen corn. Cook for 5-6 minutes on high till the corn is slightly blistered. Season with salt and pepper. Remove in a bowl and set aside.', 'In the same pan, add chicken and cook for 8-10 minutes, turning once or twice till the chicken is slightly brown and cooked through. I like to toss it on high heat towards the end to get some charred bits.', 'Let everything come to room temperature before assembling the meal prep boxes. To assemble, divide chicken, rice, corn, beans and pico de gallo in each box. Top with sour cream, sliced cucumbers and place a lime wedge in each bowl. Shut the lid and refrigerate for up to four days.']"
https://myfoodstory.com/rice-bath/,"[' 10   Green Chillies reduce quantity based on your taste but this recipe is meant to be spicy', ' 14   Garlic Cloves', ' ¼ Cup   freshly grated Coconut', ' 2 inch   Piece Cinnamon', ' 4   Cardamoms', ' 4   Cloves', ' 4   Marathi Moggu sub with 1 teaspoon mustard seeds and 1 teaspoon peppercorns', ' 2 ½ Tablespoon   Fennel Seeds', ' 30 grams   Coriander Leaves approximately 1 cup loosely packed', ' 30 grams   Mint Leaves approximately ¾ cup loosely packed', ' ¼ Cup   Water', ' 2-3 Tablespoons   Oil', ' 4   Onions cut into thick slices', ' 2-3   Carrots cut into 1 inch batons', ' 200 grams   Beans cut into 1 inch batons', ' 2   Potatoes cut into 1 inch batons', ' 2 Cups   Sona Masuri Rice', ' 4 Cups   Water', ' 2 - 2½ Teaspoons   Salt', ' 1   Lemon', ' ½ Cup   Bread Croutons white bread']",['Wash and rinse rice at least 3 times. Set aside soaked in water while you prep everything else.']
https://myfoodstory.com/spicy-chettinad-pepper-chicken-fryroast-recipe/,"[' 500 grams   Chicken bone-in , curry cut', ' 1 teaspoon   Turmeric Powder', ' 3 - 4   sprigs Curry leaves', ' 2 tablespoons   Coconut Oil', ' 1 teaspoon   Mustard seeds', ' ½ teaspoon   Fennel seeds or Saunf', ' 1 teaspoon   Garlic paste', ' 1 teaspoon   Ginger Paste', ' 3   Onions sliced', ' ¼ cup   Tomato Puree', '   Salt to taste', ' 1 tablespoon   Cumin seeds or Jeera', ' 1 tablespoon   Coriander seeds or Dhaniya', ' 5   Kashmiri Red Chillies dry Note 2', ' 1 tablespoon   Black Pepper whole or Kali mirch', ' ½ teaspoon   Fennel Seeds or Saunf', ' 3   Cinnamon sticks', ' 4   pods Cardamom Green', ' ¼ cup   Coconut Grated']","['Dry roast all the ingredients under spice mix on a low flame for 3-4 minutes till they start smelling nutty and the coconut is a light golden. Be careful not to burn the spices. Grind with 2 tablespoons water into a coarse paste.', 'While the spices are roasting, rub turmeric powder on the chicken and keep aside.', 'In a pan, heat coconut oil and add mustard seeds and fennel seeds. Once they start crackling add the spice paste and cook for 5-7 minutes.', 'Next add the onions and ginger garlic pastes. Cook till the onions are a light pink, and add tomato puree.', 'Wash the chicken and add it to the pan along with ¼ cup water, curry leaves and salt.', ""Cover and cook on a medium flame for 15 minutes. Keep checking every few minutes to make sure it doesn't stick to the bottom."", 'After 15 minutes, remove the lid and increase the flame to let the liquid start evaporating. Once the chicken is cooked and most of the liquid is gone, cook it for 2-3 minutes while stirring it continuously in the pan to roast it before switching off the flame.', 'Serve Chettinad Chicken Pepper Roast with hot rotis and ghee rice.']"
https://myfoodstory.com/easy-lemon-rice-recipe/,"[' 1 cup   Long grain Rice', ' 1 tablespoon   Ghee', ' 1 teaspoon   Mustard Seeds', ' 1   Green Chilli finely chopped (or Serrano Peppers)', ' 8-10   Cashew nuts or Groundnuts', ' 6-8   Curry Leaves', ' ½ teaspoon   Turmeric Powder', ' 1   Lime Zest', ' ¾ teaspoon   Salt', ' 1 ½ tablespoon   Lime Juice', '   Chopped Coriander for topping']","['Rinse the rice a few times with water and soak it for 15-20 minutes.', 'Heat ghee in a pot and add mustard seeds. Once they start spluttering, reduce the flame and add green chillies, cashew nuts and curry leaves. Slow roast the cashews till they are golden brown.', 'Drain the rice and add it to the pan. Dry roast it for a minute or two and add turmeric powder, lime zest, salt and two cups water. Mix well and bring to a boil. Once the water comes to a roaring boil, reduce it to a simmer; cover and cook for 6-7 minutes or till the water is absorbed and the rice is cooked through.', 'Mix in the lime juice and coriander and serve hot.']"
https://myfoodstory.com/instant-pot-chicken-in-mushroom-sauce/,"[' 4   Chicken Breasts Can be easily substituted with skinless chicken thighs', ' ½ Teaspoon   Salt', ' ½ Teaspoon   Pepper freshly ground', ' 2 Tablespoons   Butter', ' 1 Tablespoon   Olive Oil', ' 200 Grams   Button Mushrooms halved or quartered', ' 1 Teaspoon   chopped Garlic', ' ½ Teaspoon   Dried Thyme', ' ¼ Teaspoon   Salt', ' 1 Cup   Chicken Stock', ' 1 Tablespoon   Corn Flour', ' ½ Cup   Fresh Cream', ' ½ Cup   finely grated Parmesan Cheese', ' ½  Teaspoon   Pepper freshly ground', ' 2 Tablespoons   Chives']","['Wash the chicken and pat dry with paper towels. Generously season all sides with salt and pepper. Set aside.', 'Turn on the Instant Pot and press the Sauté mode on medium heat. When the monitor displays HOT, add olive oil and butter to coat the bottom. Add mushrooms and cook for 2-3 minutes until the mushrooms start to brown, stirring occasionally.', 'Add garlic and saute until fragrant. Add thyme, salt, pepper and continue to saute for 2 more minutes. Add stock and stir together until well-mixed. Turn off the Sauté mode.', 'Add chicken to the pot in a single layer, nudging the mushrooms to the sides. The chicken should be sitting at the bottom of the pot, submerged in the liquid.', 'Cover and lock the lid, and seal the vent. Select the Manual mode to cook for 5 minutes at HIGH pressure. Let it naturally release pressure for 6 minutes, followed by a gradual manual release. Press Cancel.', 'Uncover and transfer the chicken onto serving plates.', 'Stir the liquid left in the pot, and scoop out about ¼ cup into a small bowl. Combine with corn flour and whisk until completely dissolved. Press the Sauté mode on low.', 'Add corn flour mixture to the pot and stir to ensure there are no lumps. Cook for 3 - 5 minutes or until the liquid thickens to a sauce consistency. Add a little extra water if necessary.', 'Gradually stir in cream and parmesan cheese. Add the chicken back to the pot. Simmer till the sauce thickens slightly and becomes creamy.', 'Turn off the Sauté mode. Season with a little more salt and pepper, if necessary. Spoon gravy on top of the chicken. Garnish with fresh chives and serve!']"
https://myfoodstory.com/idli-dosa-batter/,"[' 2 Cups   Idli Rice or parboiled rice', ' ½ Cup   Urad Dal', ' ¼ Cup   Poha or flattened rice', ' ¼ Cup   Cooked Rice', ' 1 Tablespoon   Methi Seeds Fenugreek seeds', ' 2 - 2 ½ Cups   Ice Cold Water', ' 2 Tablespoons   Toor Dal', ' 2 Tablespoons   Chana Dal', ' 1 ¾ Teaspoon   Salt divided', ' 1 Teaspoon   Sugar used in dosa batter', ' 1 tablespoon   Ghee or Oil plus extra for dosas']","['Bowl 1: Wash and soak idli rice, urad dal, poha and methi seeds in a large bowl. Ensure there is at least 1 inch extra water above the rice and dal mix.', 'Bowl 2: For the dosa batter, soak the toor dal and chana dal in a separate bowl and keep aside. Soak for about 8-12 hours.']"
https://myfoodstory.com/blender-mango-mustard-dipping-sauce-product-review-recipe/,"[' ½ cup   Mango Puree', ' ¼ cup   Mayonnaise', ' 3 tablespoons   Dijon Mustard Kasundi', ' 1 teaspoon   Chili Flakes', ' 1 tablespoon   Lemon Juice', '   Salt to taste']","['Blend all the ingredients in a blender till combined.', 'Serve with chicken tenders, wings, chips, fries or crackers!']"
https://myfoodstory.com/mango-sorbet/,"[' 500 Grams   Mangoes diced, we used Alphonso Mango', ' 100 Grams  (0.5 cups) Sugar', ' ¼ Cup   Water', ' ¼ Cup   Mint Leaves']","['Line a baking tray with parchment paper. Cut mangoes into ½ - ¾ inch cubes and put on the parchment lined baking tray. Spread them out evenly. Cover and freeze diced mangoes for at least 4 - 5 hours in the freezer.', 'Add sugar and water to a heavy bottomed pan and simmer on medium heat. Continue simmering for 4 - 5 minutes or until all the sugar has dissolved.', 'Place the frozen diced mangoes in a food processor along with the sugar syrup and mint leaves and blend till smooth.', 'Pour this thick mixture into a freezer safe container and freeze overnight.', 'Scoop and serve immediately!']"
https://myfoodstory.com/asparagus-stuffed-chicken-parmesan-recipe/,"[' 3   Chicken Breasts', ' 1 teaspoon   Garlic paste', ' 12   Stalks Asparagus stalks removed', ' ½ cup   Cream Cheese', ' 1 tablespoon   Butter', ' 1 teaspoon   Olive Oil', ' ¾ cup   Marinara Sauce', ' 1 cup   Mozzarella shredded', '   Salt and Pepper to taste']","['To start prepping the chicken, butterfly the chicken (or slice it in half without slicing it all the way through. The chicken breast should open out like a butterfly with one end still intact in the middle). Remove the hardy stalks of the asparagus and set aside.', ""Rub salt, pepper and garlic paste all over the chicken breasts (inside and outside). Divide cream cheese between the chicken breasts and spread it on the inside. Place four stalks of asparagus and then fold one side of the breast over the other, tucking it in place with a toothpick to make sure it doesn't come open."", 'Preheat the oven, and set it to broiler. Add butter and olive oil to a hot skillet and place the chicken breasts in it. Cook the breasts on each side for 6-7 minutes (total time will be 14-15 minutes depending on the size of the breast) till the chicken is almost cooked through.', 'Top each breast with ¼ cup marinara sauce, and divide the shredded mozzarella on top. Place in the oven and broil for 5 minutes till the cheese melts.']"
